variable,data,correlation_true,correlation_pred,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
c_charge_desc=Possession_of_Oxycodone,compas,-0.0493164776997283,0.0141914377653669,0.0018139925246048,0.5707317073170731,1.0,0.997567885027292,0.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,305.98697600634546,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,17.521276416296665,5.575949103146316,0.4292682926829269,0.0,-0.4292682926829269,0.4292682926829269
c_charge_desc=Prowling_Loitering,compas,-0.0348436991012416,-0.0314933011182808,0.0009060096046228,0.5714285714285714,1.0,0.9987859166329424,1.0,1.0,0.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,616.9999999999999,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.839484696748443,5.575949103146316,0.4285714285714286,0.0,-0.4285714285714286,0.4285714285714286
c_charge_desc=Reckless_Driving,compas,0.0083128153698405,-0.0445744488200788,3.419065266989374e-05,0.5723577235772358,0.5,1.000409958773809,1.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,305.98697600634546,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,17.52127641629666,5.575949103146316,0.4276422764227642,0.5,0.0723577235772358,-0.0723577235772358
c_charge_desc=Resist_Officer_w_Violence,compas,-0.0523167705454847,0.0586999973925858,0.0015328436608911,0.5695581014729951,0.8333333333333334,0.9955165682969912,1.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,98.65048686130883,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,10.01652240197119,5.575949103146316,0.4304418985270049,0.1666666666666666,-0.2637752318603382,0.2637752318603382
c_charge_desc=Resist_Obstruct_W_O_Violence,compas,-0.0290412276493424,0.020102437265224,0.0004480853259855,0.5709624796084829,0.75,0.997971246227858,0.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,150.48294297788533,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,12.328631790153413,5.575949103146316,0.4290375203915171,0.25,-0.1790375203915171,0.1790375203915171
c_charge_desc=Robbery___No_Weapon,compas,-0.0493164776997283,0.0729573243508128,0.0018139925246048,0.5707317073170731,1.0,0.997567885027292,1.0,1.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,305.9869760063454,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,17.521276416296658,5.575949103146316,0.4292682926829269,0.0,-0.4292682926829269,0.4292682926829269
c_charge_desc=Robbery___Weapon,compas,0.046590249177039,0.0515467278987246,0.0013776425366298,0.573051948051948,0.0,1.0016233766233766,1.0,1.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,616.9999999999998,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.839484696748443,5.575949103146316,0.4269480519480519,1.0,0.573051948051948,-0.573051948051948
c_charge_desc=Robbery_Sudd_Snatch_No_Weapon,compas,-0.0348436991012416,0.0515467278987246,0.0009060096046228,0.5714285714285714,1.0,0.9987859166329424,1.0,1.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,616.9999999999998,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.839484696748443,5.575949103146316,0.4285714285714286,0.0,-0.4285714285714286,0.4285714285714286
c_charge_desc=Sale_Del_Cannabis_At_Near_Scho,compas,0.046590249177039,-0.0314933011182808,0.0013776425366298,0.573051948051948,0.0,1.0016233766233766,1.0,1.0,0.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,617.0000000000001,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.83948469674845,5.575949103146316,0.4269480519480519,1.0,0.573051948051948,-0.573051948051948
c_charge_desc=Sel_Pur_Mfr_Del_Control_Substa,compas,-0.0348436991012416,0.0515467278987246,0.0009060096046228,0.5714285714285714,1.0,0.9987859166329424,1.0,1.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,616.9999999999998,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.83948469674844,5.575949103146316,0.4285714285714286,0.0,-0.4285714285714286,0.4285714285714286
c_charge_desc=Structuring_Transactions,compas,-0.0348436991012416,-0.0314933011182808,0.0009060096046228,0.5714285714285714,1.0,0.9987859166329424,1.0,1.0,0.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,617.0000000000001,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.839484696748443,5.575949103146316,0.4285714285714286,0.0,-0.4285714285714286,0.4285714285714286
c_charge_desc=Susp_Drivers_Lic_1st_Offense,compas,0.0117752585913051,0.020102437265224,6.860679470313547e-05,0.5725938009787929,0.5,1.000822592645652,0.0,1.0,0.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,150.48294297788536,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,12.328631790153413,5.575949103146316,0.4274061990212071,0.5,0.0725938009787928,-0.0725938009787928
c_charge_desc=Tamper_With_Witness_Victim_CI,compas,-0.0348436991012416,-0.0314933011182808,0.0009060096046228,0.5714285714285714,1.0,0.9987859166329424,1.0,1.0,0.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,617.0000000000001,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.839484696748443,5.575949103146316,0.4285714285714286,0.0,-0.4285714285714286,0.4285714285714286
c_charge_desc=Tampering_With_Physical_Evidence,compas,0.0167073296628335,0.0875770141404451,0.0001381245614596,0.5730706075533661,0.5,1.0016559911060252,1.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,72.73594138816821,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,8.631348548531081,5.575949103146316,0.4269293924466338,0.5,0.0730706075533661,-0.0730706075533661
c_charge_desc=Throw_Deadly_Missile_Into_Veh,compas,-0.0348436991012416,0.0515467278987246,0.0009060096046228,0.5714285714285714,1.0,0.9987859166329424,1.0,1.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,616.9999999999999,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.839484696748443,5.575949103146316,0.4285714285714286,0.0,-0.4285714285714286,0.4285714285714286
c_charge_desc=Trespassing_Construction_Site,compas,-0.0348436991012416,0.0515467278987246,0.0009060096046228,0.5714285714285714,1.0,0.9987859166329424,1.0,1.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,617.0,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.839484696748443,5.575949103146316,0.4285714285714286,0.0,-0.4285714285714286,0.4285714285714286
c_charge_desc=Unlaw_LicTag_Sticker_Attach,compas,-0.0290412276493424,-0.0631405412088915,0.0004480853259855,0.5709624796084829,0.75,0.997971246227858,1.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,150.48294297788527,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,12.328631790153407,5.575949103146316,0.4290375203915171,0.25,-0.1790375203915171,0.1790375203915171
c_charge_desc=Unlaw_Use_False_Name_Identity,compas,0.046590249177039,0.0515467278987246,0.0013776425366298,0.573051948051948,0.0,1.0016233766233766,1.0,1.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,616.9999999999999,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.839484696748443,5.575949103146316,0.4269480519480519,1.0,0.573051948051948,-0.573051948051948
c_charge_desc=Uttering_Forged_Bills,compas,-0.0348436991012416,-0.0314933011182808,0.0009060096046228,0.5714285714285714,1.0,0.9987859166329424,1.0,1.0,0.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,617.0,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.83948469674845,5.575949103146316,0.4285714285714286,0.0,-0.4285714285714286,0.4285714285714286
c_charge_desc=Uttering_Worthless_Check_+$150,compas,0.046590249177039,-0.0314933011182808,0.0013776425366298,0.573051948051948,0.0,1.0016233766233766,1.0,1.0,0.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,616.9999999999999,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.839484696748443,5.575949103146316,0.4269480519480519,1.0,0.573051948051948,-0.573051948051948
c_charge_desc=Uttering_a_Forged_Instrument,compas,0.0313966907057424,-0.0393764105883737,0.000486202310478,0.5740131578947368,0.4444444444444444,1.0033034516177126,0.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,64.09832503785348,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,8.11730006342334,5.575949103146316,0.4259868421052631,0.5555555555555556,0.1295687134502924,-0.1295687134502924
c_charge_desc=Viol_Injunct_Domestic_Violence,compas,-0.0189357494218403,0.0246606192053438,0.0001838479610759,0.5711947626841244,0.6666666666666666,0.9983772480909482,0.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,98.65048686130886,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,10.016522401971194,5.575949103146316,0.4288052373158756,0.3333333333333333,-0.0954719039825422,0.0954719039825422
c_charge_desc=Viol_Injunction_Protect_Dom_Vi,compas,-0.0348436991012416,-0.0314933011182808,0.0009060096046228,0.5714285714285714,1.0,0.9987859166329424,1.0,1.0,0.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,616.9999999999999,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,24.839484696748443,5.575949103146316,0.4285714285714286,0.0,-0.4285714285714286,0.4285714285714286
c_charge_desc=Viol_Pretrial_Release_Dom_Viol,compas,0.0659421084394094,0.0141914377653669,0.0027588165371086,0.5739837398373984,0.0,1.0032520325203251,0.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,305.98697600634546,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,17.52127641629666,5.575949103146316,0.4260162601626016,1.0,0.5739837398373984,-0.5739837398373984
c_charge_desc=Viol_Prot_Injunc_Repeat_Viol,compas,0.0525917448319527,0.020102437265224,0.0013960360387737,0.5742251223491027,0.25,1.003673939063446,0.0,0.0,0.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,150.48294297788536,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,12.32863179015341,5.575949103146316,0.4257748776508973,0.75,0.3242251223491027,-0.3242251223491027
c_charge_desc=arrest_case_no_charge,compas,-0.0241330830241062,0.0051090350403515,0.0002928411172699,0.5674157303370787,0.6024096385542169,0.9917719705891712,0.0,0.0,0.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4278768233387358,0.5721231766612642,0.5,0.0721231766612642,2,0,0,0.0,0.0,0,-1.9208252620308448,617.0000000000002,129.92664458320064,226.46688314003487,2.620058508748605,-0.4918238039499982,24.83948469674845,6.223078331503896,9.555652460522488,2.147458053637796,5.575949103146316,0.4325842696629213,0.3975903614457831,-0.0349939082171382,0.0349939082171382
sex,compas,-0.0867297441891457,-0.1764520090376315,0.0038149927714672,0.5344129554655871,0.6422764227642277,0.9613200977325576,1.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4440842787682333,0.5559157212317666,0.5,0.0559157212317666,2,0,0,0.0,0.0,0,-1.9554430891369967,617.0000000000002,123.09741744244975,223.56485599955795,0.2771980006874739,-0.6526956304917902,24.83948469674845,5.878437965561225,9.415462663265965,1.5087445063654898,5.613128106388071,0.4655870445344129,0.3577235772357723,-0.1078634672986406,0.1078634672986406
race,compas,-0.064457461901913,-0.1733019155951574,0.0020872558474294,0.5336538461538461,0.6019900497512438,0.9599545862300968,0.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4440842787682333,0.5559157212317666,0.5,0.0559157212317666,2,0,0,0.0,0.0,0,-1.9554430891369967,617.0000000000002,123.09741744244975,223.56485599955795,-1.449183616966594,-0.6526956304917902,24.83948469674845,5.878437965561225,9.415462663265965,0.7453351245620568,5.613128106388071,0.4663461538461538,0.3980099502487562,-0.0683362035973976,0.0683362035973976
c_charge_degree=F,compas,0.1275441641987458,0.2799583798764697,0.0082191001253636,0.6431924882629108,0.5099009900990099,1.1569964001697255,1.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4440842787682333,0.5559157212317666,0.5,0.0559157212317666,2,0,0,0.0,0.0,0,-1.9554430891369967,617.0000000000002,123.09741744244975,223.56485599955795,-1.5791176610715043,-0.6526956304917902,24.83948469674845,5.878437965561225,9.415462663265965,-0.6526956304917902,5.613128106388071,0.3568075117370892,0.4900990099009901,0.1332914981639008,-0.1332914981639008
c_charge_degree=M,compas,-0.1275441641987458,-0.2799583798764697,0.0082191001253636,0.5099009900990099,0.6431924882629108,0.9172271454550704,1.0,0.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4440842787682333,0.5559157212317666,0.5,0.0559157212317666,2,0,0,0.0,0.0,0,-1.9554430891369967,617.0000000000002,123.09741744244975,223.56485599955795,-1.5791176610715043,-0.6526956304917902,24.83948469674845,5.878437965561225,9.415462663265965,0.6526956304917902,5.613128106388071,0.4900990099009901,0.3568075117370892,-0.1332914981639008,0.1332914981639008
c_charge_desc=Agg_Battery_Grt_Bod_Harm,compas,0.0064176228889599,0.0148006060865404,2.0464052110109186e-05,0.5560975609756098,0.5,1.0003270994809073,0.0,1.0,1.0,617,6.424869023905388,2,400,5.991464547107982,0,0,0,0,0,0,400,0,1.0,0.0,0.6482982171799028,-0.4334044767974058,1.5425,0.4334044767974058,0.4440842787682333,0.5559157212317666,0.5,0.0559157212317666,2,0,0,0.0,0.0,0,-1.9554430891369967,617.0000000000002,123.09741744244975,223.56485599955795,305.9869760063454,-0.6526956304917902,24.83948469674845,5.878437965561225,9.415462663265965,17.521276416296654,5.613128106388071,0.4439024390243902,0.5,0.0560975609756098,-0.0560975609756098
